product_id,name,category,style,color,occasion,material,price,description
P1222,Tote Bag,accessories,streetwear,red,date,knit,4300,red streetwear Tote Bag for date. Made from knit. Suitable for streetwear looks and date occasions.
P1223,Tote Bag,accessories,minimal,lavender,wedding,silk,3700,lavender minimal Tote Bag for wedding. Made from silk. Suitable for minimal looks and wedding occasions.
P1224,Maxi Dress,dresses,casual,black,wedding,knit,4600,black casual Maxi Dress for wedding. Made from knit. Suitable for casual looks and wedding occasions.
P1225,Pleated Skirt,bottoms,traditional,red,festive,polyester,1100,red traditional Pleated Skirt for festive. Made from polyester. Suitable for traditional looks and festive occasions.
P1226,Crop Top,tops,minimal,beige,college,denim,4200,beige minimal Crop Top for college. Made from denim. Suitable for minimal looks and college occasions.
P1227,Watch,accessories,casual,black,everyday,knit,900,black casual Watch for everyday. Made from knit. Suitable for casual looks and everyday occasions.
P1228,Midi Dress,dresses,minimal,lavender,date,knit,1500,lavender minimal Midi Dress for date. Made from knit. Suitable for minimal looks and date occasions.
P1229,Palazzo Pants,bottoms,formal,white,festive,knit,9900,white formal Palazzo Pants for festive. Made from knit. Suitable for formal looks and festive occasions.
P1230,Crop Top,tops,elegant,lavender,office,satin,9200,lavender elegant Crop Top for office. Made from satin. Suitable for elegant looks and office occasions.
P1231,Sandals,shoes,minimal,brown,office,linen,8300,brown minimal Sandals for office. Made from linen. Suitable for minimal looks and office occasions.
P1232,Wrap Dress,dresses,minimal,lavender,festive,knit,3700,lavender minimal Wrap Dress for festive. Made from knit. Suitable for minimal looks and festive occasions.
P1233,Straight Jeans,bottoms,casual,white,party,linen,4200,white casual Straight Jeans for party. Made from linen. Suitable for casual looks and party occasions.
P1234,Pleated Skirt,bottoms,minimal,lavender,college,silk,7500,lavender minimal Pleated Skirt for college. Made from silk. Suitable for minimal looks and college occasions.
P1235,Anarkali,ethnic,minimal,navy,festive,silk,9400,navy minimal Anarkali for festive. Made from silk. Suitable for minimal looks and festive occasions.
P1236,Blouse,tops,streetwear,beige,travel,silk,9800,beige streetwear Blouse for travel. Made from silk. Suitable for streetwear looks and travel occasions.
P1237,Saree,ethnic,elegant,lavender,college,knit,9100,lavender elegant Saree for college. Made from knit. Suitable for elegant looks and college occasions.
P1238,Maxi Dress,dresses,minimal,navy,festive,denim,8800,navy minimal Maxi Dress for festive. Made from denim. Suitable for minimal looks and festive occasions.
P1239,Clutch,accessories,streetwear,white,wedding,knit,6300,white streetwear Clutch for wedding. Made from knit. Suitable for streetwear looks and wedding occasions.
P1240,Wide Leg Trousers,bottoms,trendy,pink,date,cotton,3700,pink trendy Wide Leg Trousers for date. Made from cotton. Suitable for trendy looks and date occasions.
P1241,Kurta Set,ethnic,streetwear,beige,everyday,polyester,4700,beige streetwear Kurta Set for everyday. Made from polyester. Suitable for streetwear looks and everyday occasions.
P1242,Statement Earrings,accessories,streetwear,black,date,knit,1700,black streetwear Statement Earrings for date. Made from knit. Suitable for streetwear looks and date occasions.
P1243,Pleated Skirt,bottoms,formal,red,travel,polyester,6100,red formal Pleated Skirt for travel. Made from polyester. Suitable for formal looks and travel occasions.
P1244,Maxi Dress,dresses,formal,pink,office,denim,6000,pink formal Maxi Dress for office. Made from denim. Suitable for formal looks and office occasions.
P1245,Sandals,shoes,formal,green,everyday,polyester,1000,green formal Sandals for everyday. Made from polyester. Suitable for formal looks and everyday occasions.
P1246,Maxi Dress,dresses,formal,brown,party,cotton,5800,brown formal Maxi Dress for party. Made from cotton. Suitable for formal looks and party occasions.
P1247,Blouse,tops,minimal,lavender,office,cotton,2700,lavender minimal Blouse for office. Made from cotton. Suitable for minimal looks and office occasions.
P1248,Oversized Shirt,tops,formal,beige,festive,knit,4700,beige formal Oversized Shirt for festive. Made from knit. Suitable for formal looks and festive occasions.
P1249,Pleated Skirt,bottoms,streetwear,beige,date,linen,9400,beige streetwear Pleated Skirt for date. Made from linen. Suitable for streetwear looks and date occasions.
P1250,Loafers,shoes,streetwear,pink,wedding,cotton,6000,pink streetwear Loafers for wedding. Made from cotton. Suitable for streetwear looks and wedding occasions.
P1251,Kurta Set,ethnic,trendy,red,wedding,cotton,900,red trendy Kurta Set for wedding. Made from cotton. Suitable for trendy looks and wedding occasions.
P1252,Sandals,shoes,formal,blue,office,silk,3200,blue formal Sandals for office. Made from silk. Suitable for formal looks and office occasions.
P1253,Kurta Set,ethnic,elegant,red,festive,satin,4000,red elegant Kurta Set for festive. Made from satin. Suitable for elegant looks and festive occasions.
P1254,Satin Top,tops,minimal,beige,office,cotton,9800,beige minimal Satin Top for office. Made from cotton. Suitable for minimal looks and office occasions.
P1255,Flats,shoes,streetwear,brown,everyday,cotton,3500,brown streetwear Flats for everyday. Made from cotton. Suitable for streetwear looks and everyday occasions.
P1256,Tote Bag,accessories,casual,pink,date,polyester,7000,pink casual Tote Bag for date. Made from polyester. Suitable for casual looks and date occasions.
P1257,Straight Jeans,bottoms,trendy,blue,wedding,knit,4300,blue trendy Straight Jeans for wedding. Made from knit. Suitable for trendy looks and wedding occasions.
P1258,Tote Bag,accessories,trendy,beige,festive,knit,2500,beige trendy Tote Bag for festive. Made from knit. Suitable for trendy looks and festive occasions.
P1259,Wrap Dress,dresses,minimal,blue,everyday,linen,5400,blue minimal Wrap Dress for everyday. Made from linen. Suitable for minimal looks and everyday occasions.
P1260,Flats,shoes,elegant,black,everyday,linen,4800,black elegant Flats for everyday. Made from linen. Suitable for elegant looks and everyday occasions.
P1261,Statement Earrings,accessories,formal,blue,festive,polyester,6100,blue formal Statement Earrings for festive. Made from polyester. Suitable for formal looks and festive occasions.
P1262,Watch,accessories,minimal,white,office,satin,1400,white minimal Watch for office. Made from satin. Suitable for minimal looks and office occasions.
P1263,Wrap Dress,dresses,casual,brown,travel,satin,9200,brown casual Wrap Dress for travel. Made from satin. Suitable for casual looks and travel occasions.
P1264,Block Heels,shoes,elegant,pink,festive,denim,5700,pink elegant Block Heels for festive. Made from denim. Suitable for elegant looks and festive occasions.
P1265,Clutch,accessories,casual,navy,college,satin,2900,navy casual Clutch for college. Made from satin. Suitable for casual looks and college occasions.
P1266,Kurta Set,ethnic,traditional,brown,travel,silk,2300,brown traditional Kurta Set for travel. Made from silk. Suitable for traditional looks and travel occasions.
P1267,Wrap Dress,dresses,formal,navy,festive,linen,4000,navy formal Wrap Dress for festive. Made from linen. Suitable for formal looks and festive occasions.
P1268,Wrap Dress,dresses,elegant,beige,everyday,knit,4200,beige elegant Wrap Dress for everyday. Made from knit. Suitable for elegant looks and everyday occasions.
P1269,Clutch,accessories,trendy,pink,date,satin,4000,pink trendy Clutch for date. Made from satin. Suitable for trendy looks and date occasions.
P1270,Loafers,shoes,trendy,beige,travel,polyester,6900,beige trendy Loafers for travel. Made from polyester. Suitable for trendy looks and travel occasions.
P1271,Oversized Shirt,tops,streetwear,brown,college,linen,2600,brown streetwear Oversized Shirt for college. Made from linen. Suitable for streetwear looks and college occasions.
P1272,Maxi Dress,dresses,casual,black,everyday,denim,2700,black casual Maxi Dress for everyday. Made from denim. Suitable for casual looks and everyday occasions.
P1273,Statement Earrings,accessories,trendy,white,everyday,cotton,6300,white trendy Statement Earrings for everyday. Made from cotton. Suitable for trendy looks and everyday occasions.
P1274,Lehenga,ethnic,trendy,brown,everyday,cotton,9900,brown trendy Lehenga for everyday. Made from cotton. Suitable for trendy looks and everyday occasions.
P1275,Satin Top,tops,minimal,white,wedding,knit,4300,white minimal Satin Top for wedding. Made from knit. Suitable for minimal looks and wedding occasions.
P1276,Crop Top,tops,formal,navy,date,satin,9100,navy formal Crop Top for date. Made from satin. Suitable for formal looks and date occasions.
P1277,Sneakers,shoes,traditional,black,party,silk,1600,black traditional Sneakers for party. Made from silk. Suitable for traditional looks and party occasions.
P1278,Knit Top,tops,formal,white,travel,cotton,4300,white formal Knit Top for travel. Made from cotton. Suitable for formal looks and travel occasions.
P1279,Shoulder Bag,accessories,trendy,green,office,knit,4800,green trendy Shoulder Bag for office. Made from knit. Suitable for trendy looks and office occasions.
P1280,Satin Top,tops,elegant,brown,everyday,silk,8700,brown elegant Satin Top for everyday. Made from silk. Suitable for elegant looks and everyday occasions.
P1281,Lehenga,ethnic,formal,black,travel,cotton,9000,black formal Lehenga for travel. Made from cotton. Suitable for formal looks and travel occasions.
P1282,Flats,shoes,minimal,lavender,party,linen,1300,lavender minimal Flats for party. Made from linen. Suitable for minimal looks and party occasions.
P1283,Clutch,accessories,minimal,black,office,satin,8400,black minimal Clutch for office. Made from satin. Suitable for minimal looks and office occasions.
P1284,Wide Leg Trousers,bottoms,trendy,pink,party,linen,5800,pink trendy Wide Leg Trousers for party. Made from linen. Suitable for trendy looks and party occasions.
P1285,Midi Dress,dresses,streetwear,blue,party,silk,5800,blue streetwear Midi Dress for party. Made from silk. Suitable for streetwear looks and party occasions.
P1286,Kurta Set,ethnic,elegant,pink,everyday,knit,6200,pink elegant Kurta Set for everyday. Made from knit. Suitable for elegant looks and everyday occasions.
P1287,Clutch,accessories,formal,lavender,party,denim,9200,lavender formal Clutch for party. Made from denim. Suitable for formal looks and party occasions.
P1288,Wrap Dress,dresses,traditional,blue,everyday,silk,5600,blue traditional Wrap Dress for everyday. Made from silk. Suitable for traditional looks and everyday occasions.
P1289,Palazzo Pants,bottoms,traditional,lavender,festive,cotton,6100,lavender traditional Palazzo Pants for festive. Made from cotton. Suitable for traditional looks and festive occasions.
P1290,Lehenga,ethnic,casual,red,festive,cotton,1200,red casual Lehenga for festive. Made from cotton. Suitable for casual looks and festive occasions.
P1291,Loafers,shoes,trendy,blue,party,silk,7400,blue trendy Loafers for party. Made from silk. Suitable for trendy looks and party occasions.
P1292,Watch,accessories,elegant,pink,everyday,silk,1700,pink elegant Watch for everyday. Made from silk. Suitable for elegant looks and everyday occasions.
P1293,Palazzo Pants,bottoms,casual,beige,date,knit,3800,beige casual Palazzo Pants for date. Made from knit. Suitable for casual looks and date occasions.
P1294,Flats,shoes,minimal,lavender,college,satin,1600,lavender minimal Flats for college. Made from satin. Suitable for minimal looks and college occasions.
P1295,Shirt Dress,dresses,elegant,navy,festive,silk,1900,navy elegant Shirt Dress for festive. Made from silk. Suitable for elegant looks and festive occasions.
P1296,Palazzo Pants,bottoms,minimal,pink,office,knit,7100,pink minimal Palazzo Pants for office. Made from knit. Suitable for minimal looks and office occasions.
